"default_profile","default_profile_image","tweets_like_by_user","followers_count","geo_enabled","verified","account_age_days","account_type","has_description","has_lang","has_background_image_url"
"FALSE","FALSE",325,170,"FALSE","FALSE",1257,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",129710,1507,"FALSE","FALSE",3647,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5625,461841,"FALSE","TRUE",4067,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",40527,299,"TRUE","FALSE",2383,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",40251,272,"TRUE","FALSE",2471,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",2403,17,"FALSE","FALSE",2559,"bot","TRUE","FALSE","TRUE"
"FALSE","FALSE",6703,317108,"TRUE","TRUE",4460,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1486,8,"TRUE","FALSE",1876,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",190155,369,"TRUE","FALSE",3093,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",1,4,"FALSE","FALSE",2196,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",156207,371100,"TRUE","FALSE",2982,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",21406,204,"FALSE","FALSE",3267,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",231,130,"TRUE","FALSE",4141,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7327,317,"TRUE","FALSE",3458,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",1590,1011150,"TRUE","FALSE",2888,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",458,25,"FALSE","FALSE",3109,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",27274,740,"TRUE","FALSE",1072,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",8046,88385,"TRUE","FALSE",3382,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",24901,237387,"FALSE","FALSE",4088,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1237,24,"FALSE","FALSE",3305,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",8275,236,"TRUE","FALSE",1152,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",2110,19,"FALSE","FALSE",3056,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",32899,830,"TRUE","FALSE",2720,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",417,61,"FALSE","FALSE",3361,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",23649,963,"TRUE","FALSE",3241,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",50395,797,"TRUE","FALSE",4181,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2136,187,"FALSE","FALSE",1280,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",20132,75,"TRUE","FALSE",1292,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",1108,26,"TRUE","FALSE",3302,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",25575,848,"FALSE","FALSE",4020,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",413,1986398,"TRUE","TRUE",4094,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",10,0,"FALSE","FALSE",1156,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",2759,291,"TRUE","FALSE",2937,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",3376,35701,"TRUE","TRUE",2846,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",18250,244,"TRUE","FALSE",3520,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",29858,13176,"FALSE","TRUE",4026,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",9295,14327,"TRUE","TRUE",4110,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",222,9,"FALSE","FALSE",2214,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",27180,5719,"TRUE","TRUE",4137,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",440,180,"FALSE","FALSE",4236,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1320,103,"FALSE","FALSE",1104,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",19448,2457,"TRUE","FALSE",3020,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",786,14,"FALSE","FALSE",3007,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",938,186652,"TRUE","FALSE",4093,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",19964,79740,"FALSE","TRUE",4220,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",6805,522,"TRUE","FALSE",3425,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2681,779395,"TRUE","TRUE",4179,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",27,38,"FALSE","FALSE",1988,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",346,0,"FALSE","FALSE",1414,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",34181,504,"TRUE","FALSE",2037,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",128,6,"TRUE","FALSE",3482,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",961,154,"FALSE","FALSE",2377,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2761,53,"FALSE","FALSE",3082,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",223,7,"FALSE","FALSE",2042,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",12778,730,"FALSE","FALSE",4533,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",61,2262100,"FALSE","TRUE",3735,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",877,2810,"FALSE","FALSE",3775,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",4710,554114,"TRUE","TRUE",4058,"human","TRUE","FALSE","TRUE"
"TRUE","FALSE",54337,1004047,"FALSE","TRUE",2586,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1036,11,"TRUE","FALSE",1144,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",162312,81325,"TRUE","FALSE",4119,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",15589,761,"TRUE","FALSE",3268,"human","TRUE","FALSE","TRUE"
"TRUE","FALSE",0,469,"FALSE","FALSE",1759,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",37185,903,"TRUE","FALSE",3071,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",4572,53,"TRUE","FALSE",2555,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",136,1,"FALSE","FALSE",1118,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",200,52,"FALSE","FALSE",2410,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2596,37,"TRUE","FALSE",4016,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",7203,366,"FALSE","FALSE",4240,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",8637,2116613,"TRUE","TRUE",3747,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1473,129,"FALSE","FALSE",4183,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1983,9313,"TRUE","FALSE",4178,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",16572,656,"TRUE","FALSE",1863,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",123,2630129,"FALSE","TRUE",2192,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5273,574,"TRUE","FALSE",3115,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",21,680,"TRUE","FALSE",3914,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1282,1,"FALSE","FALSE",2235,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2778,1782998,"TRUE","TRUE",2489,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",557,966196,"TRUE","FALSE",2842,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",124,0,"FALSE","FALSE",1105,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",36,7,"TRUE","FALSE",2824,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",43010,3296,"TRUE","TRUE",4160,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2321,271,"FALSE","FALSE",2448,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2236,350,"TRUE","FALSE",3141,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3805,11568,"FALSE","TRUE",3994,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",24,9,"FALSE","FALSE",2710,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",27958,612,"TRUE","FALSE",1781,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",339,74,"TRUE","FALSE",2283,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",8895,1713912,"TRUE","TRUE",4045,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",108,30,"FALSE","FALSE",3143,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",142,72867,"FALSE","FALSE",2582,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",0,564,"TRUE","FALSE",4055,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",43,114386,"FALSE","TRUE",3191,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1231,92,"FALSE","FALSE",4145,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",9502,252036,"TRUE","TRUE",4191,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",130,2577,"FALSE","FALSE",1177,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",41959,448,"FALSE","FALSE",804,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",103,2639,"FALSE","FALSE",1467,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",731,102,"FALSE","FALSE",4162,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1785,8,"FALSE","FALSE",1278,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",20,0,"FALSE","FALSE",1289,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",5410,1056,"FALSE","FALSE",2694,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",85,0,"FALSE","FALSE",1445,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",20740,2431,"FALSE","FALSE",1323,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",1009,1,"FALSE","FALSE",1174,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",61,1,"FALSE","FALSE",1445,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",197,43,"FALSE","FALSE",1946,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2512,710,"TRUE","FALSE",3815,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1292,13,"FALSE","FALSE",1349,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",1229,0,"FALSE","FALSE",2809,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",0,7,"FALSE","FALSE",780,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1785,19,"TRUE","FALSE",2700,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",8071,59,"FALSE","FALSE",2379,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",9138,117264,"TRUE","TRUE",4026,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1777,273228,"TRUE","TRUE",4215,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2345,22,"FALSE","FALSE",4164,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1447,6,"FALSE","FALSE",1455,"bot","TRUE","FALSE","FALSE"
"TRUE","FALSE",2370,133,"FALSE","FALSE",3544,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",0,332,"FALSE","FALSE",1806,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",12,1022,"FALSE","FALSE",3186,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",80,377,"TRUE","FALSE",4373,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",20007,14116,"TRUE","TRUE",4193,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",319,12,"FALSE","FALSE",3359,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",19,261,"FALSE","FALSE",2768,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",28605,1424395,"TRUE","FALSE",3236,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",35,15746,"FALSE","FALSE",2472,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",15380,432,"TRUE","FALSE",4460,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2230,96234,"TRUE","TRUE",3655,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1926,372,"FALSE","FALSE",3913,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1732,35,"FALSE","FALSE",4053,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",9161,819,"TRUE","FALSE",4150,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",7,22,"FALSE","FALSE",850,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",20620,150,"TRUE","FALSE",2399,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3,1826402,"TRUE","TRUE",3963,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",102,6,"FALSE","FALSE",2376,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",13510,581,"TRUE","FALSE",1773,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",36,236,"FALSE","FALSE",1297,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",14,161,"TRUE","FALSE",3655,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",529,780466,"FALSE","TRUE",2141,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",33024,2141,"TRUE","FALSE",4153,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",402,119,"TRUE","FALSE",1279,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3,4201,"FALSE","FALSE",2493,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1564,466,"TRUE","FALSE",3235,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",768,10525,"FALSE","FALSE",3633,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",79356,352261,"TRUE","TRUE",2476,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2278,16,"FALSE","FALSE",3805,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",5007,102,"FALSE","FALSE",4063,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",112,0,"FALSE","FALSE",1371,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",1846,18,"FALSE","FALSE",2143,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",75142,29549,"FALSE","TRUE",2506,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",74360,46122,"FALSE","FALSE",2285,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",11997,132,"TRUE","FALSE",3102,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",694,50,"TRUE","FALSE",4043,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",228,19,"FALSE","FALSE",3203,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",0,856,"FALSE","FALSE",1925,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1499,8,"FALSE","FALSE",2569,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",695,3,"FALSE","FALSE",3516,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",241,88963,"TRUE","FALSE",3737,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",10741,2878,"TRUE","FALSE",3114,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",28133,332,"TRUE","FALSE",2262,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",749,332,"TRUE","FALSE",3134,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1332,10,"FALSE","FALSE",1446,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",2862,212,"TRUE","FALSE",4373,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",25276,473,"TRUE","FALSE",3451,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2921,109486,"FALSE","FALSE",2827,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",2688,6,"FALSE","FALSE",2053,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",26,30,"FALSE","FALSE",1272,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",1328,8,"FALSE","FALSE",3830,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",7244,708,"FALSE","FALSE",2374,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2237,8,"FALSE","FALSE",3167,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",82,0,"FALSE","FALSE",1422,"human","TRUE","TRUE","FALSE"
"TRUE","TRUE",2098,36,"FALSE","FALSE",3266,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",1531,1004338,"FALSE","FALSE",3385,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",9173,281913,"TRUE","TRUE",3652,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",9445,158154,"TRUE","TRUE",4141,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2857,77,"FALSE","FALSE",1429,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",2793,109,"FALSE","FALSE",2961,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",44965,965,"TRUE","FALSE",2451,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",25077,401,"TRUE","FALSE",3049,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",169,96090,"FALSE","FALSE",4199,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",28,369,"TRUE","FALSE",3600,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5872,1651858,"FALSE","TRUE",3626,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1,20,"FALSE","FALSE",898,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",6195,1341,"TRUE","FALSE",3415,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",343,511,"FALSE","FALSE",2000,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",3213,1424751,"TRUE","TRUE",4076,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2911,4651777,"TRUE","TRUE",4043,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",999,293565,"FALSE","TRUE",3135,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",9106,171948,"TRUE","TRUE",4164,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1106,19843,"FALSE","TRUE",4395,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",82742,147687,"TRUE","FALSE",2749,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",422,774,"TRUE","FALSE",3768,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7707,886,"TRUE","FALSE",4152,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",230,77,"FALSE","FALSE",1086,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",253,25,"FALSE","FALSE",2554,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",3165,593814,"FALSE","FALSE",4127,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",66987,751981,"TRUE","TRUE",4460,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",25,475,"FALSE","FALSE",1548,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",5601,476,"FALSE","FALSE",2414,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2813,125,"TRUE","FALSE",3372,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",16312,3597,"FALSE","FALSE",2618,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",0,19,"FALSE","FALSE",1137,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",829,7,"FALSE","FALSE",1087,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",1328,15,"FALSE","FALSE",1463,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",6563,251,"TRUE","FALSE",2644,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",4854,3899,"FALSE","FALSE",4108,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",731,5780,"FALSE","TRUE",4208,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2360,379,"TRUE","FALSE",3787,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2255,6,"TRUE","FALSE",3532,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1173,30,"TRUE","FALSE",3231,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",10774,101,"TRUE","FALSE",4324,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",725,3,"FALSE","FALSE",3568,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",586,898,"TRUE","FALSE",3258,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1941,4,"FALSE","FALSE",1299,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",276,109,"TRUE","FALSE",3693,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3119,577,"TRUE","FALSE",3054,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",2048,37,"FALSE","FALSE",2954,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",3024,359139,"FALSE","TRUE",3679,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",111,1,"FALSE","FALSE",1118,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",1717,1583,"TRUE","FALSE",2413,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",110778,145,"FALSE","FALSE",2438,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",697,105116,"FALSE","FALSE",2558,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",29527,993,"TRUE","FALSE",4181,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",81368,814,"FALSE","FALSE",4766,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2315,915,"FALSE","FALSE",3523,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",23352,105177,"TRUE","FALSE",4091,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",15715,48796,"TRUE","TRUE",3598,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",60846,2149,"TRUE","TRUE",4310,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7139,3316,"TRUE","FALSE",4373,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",165,7,"FALSE","FALSE",3092,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",9859,30,"TRUE","FALSE",3730,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",1854,13,"FALSE","FALSE",1294,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",2342,119479,"TRUE","FALSE",4189,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",0,12,"FALSE","FALSE",1689,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",33,76,"FALSE","FALSE",3251,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",1057,158,"TRUE","FALSE",4072,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",2524,666,"TRUE","FALSE",4162,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",340,4277832,"FALSE","TRUE",4164,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2,43,"FALSE","FALSE",3666,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",36,11,"FALSE","FALSE",651,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",2141,37,"TRUE","FALSE",3998,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",253,32,"FALSE","FALSE",883,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",5792,204,"TRUE","FALSE",4236,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",378,0,"FALSE","FALSE",1347,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",2072,46,"FALSE","FALSE",3215,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",24,6678,"FALSE","FALSE",3374,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",725,32,"FALSE","FALSE",3684,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",4566,957748,"TRUE","TRUE",2782,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",9448,6988,"TRUE","TRUE",4159,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",58244,1353,"TRUE","FALSE",2564,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",8922,163368,"FALSE","FALSE",2593,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",275,60,"TRUE","FALSE",3909,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",10364,1094764,"FALSE","TRUE",3648,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",15685,542,"TRUE","FALSE",1797,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2404,43,"FALSE","FALSE",3234,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",4243,461166,"FALSE","TRUE",4086,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",224,101848,"FALSE","TRUE",4179,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",10,67,"FALSE","FALSE",2708,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2413,570,"FALSE","FALSE",1628,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",757,18,"FALSE","FALSE",3242,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",2007,42,"TRUE","FALSE",2918,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1160,118,"FALSE","FALSE",3354,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",82072,1295,"TRUE","FALSE",4503,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1245,68,"FALSE","FALSE",4080,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1712,1949264,"TRUE","TRUE",3660,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",19010,9358,"FALSE","FALSE",4533,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",186,7,"FALSE","FALSE",2734,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1290,11,"FALSE","FALSE",3375,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",4774,444,"TRUE","FALSE",4412,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",786,77929,"FALSE","TRUE",4503,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",0,25,"FALSE","FALSE",1362,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2239,11,"FALSE","FALSE",2904,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",124,0,"FALSE","FALSE",1118,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",31,723428,"FALSE","FALSE",3712,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",89303,7809,"TRUE","FALSE",2858,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",252,1680,"TRUE","FALSE",3485,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",558941,22437,"FALSE","FALSE",2507,"human","FALSE","FALSE","TRUE"
"TRUE","TRUE",17,0,"FALSE","FALSE",2934,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1807,19,"FALSE","FALSE",2862,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1114,22,"TRUE","FALSE",3530,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2957,810275,"TRUE","FALSE",3707,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",40,112634,"TRUE","TRUE",3851,"human","TRUE","TRUE","TRUE"
